date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-07-22,skip,0.0,0.0,0.0,0.0,0.0,564.3400268554688,558.6099853515625,no_breakout,0.0,0.0,-20,,,False,-5,20,0,-20,5,-10,0,,,,
2025-07-23,put,559.86,561.0,561.0,559.0,558.15,562.35009765625,559.5850219726562,stop,-1.14,-0.2036,-35,10:30,11:30,False,0,20,-20,-20,5,-10,0,10.0,10.0,0.0,4.0
2025-07-24,skip,0.0,0.0,0.0,0.0,0.0,565.7474975585938,563.2999877929688,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-07-25,call,566.0548095703125,567.28,565.24,566.67,567.28,566.239990234375,564.27001953125,target_2,1.2252,0.2164,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-07-28,skip,0.0,0.0,0.0,0.0,0.0,569.0399780273438,567.5399780273438,no_entry,0.0,0.0,75,,,False,0,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-07-29,skip,0.0,0.0,0.0,0.0,0.0,572.1099853515625,569.4099731445312,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-07-30,call,568.93,568.15,568.15,569.51,570.1,569.1099853515625,567.27001953125,stop,-0.78,-0.1371,70,10:30,11:30,False,5,20,20,20,5,0,0,10.0,10.0,-8.0,7.0
2025-07-31,skip,0.0,0.0,0.0,0.0,0.0,574.580078125,571.2000122070312,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-08-01,skip,0.0,0.0,0.0,0.0,0.0,559.0194091796875,551.8800048828125,no_breakout,0.0,0.0,-20,,,False,0,0,-20,20,5,-10,5,,,,
2025-08-04,skip,0.0,0.0,0.0,0.0,0.0,563.1279907226562,558.9500122070312,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-08-05,put,563.61,561.58,564.96,562.6,561.58,566.5607299804688,563.280029296875,target_2,2.03,0.3602,-60,10:30,11:30,True,-5,0,-20,-20,5,-10,0,10.0,10.0,0.0,5.0
2025-08-06,skip,0.0,0.0,0.0,0.0,0.0,563.8900146484375,560.6300048828125,no_entry,0.0,0.0,-45,,,False,0,0,-20,-20,5,0,0,10.0,10.0,0.0,5.0
2025-08-07,put,570.57,568.67,571.84,569.62,568.67,573.3200073242188,570.260009765625,target_2,1.9,0.333,-30,10:30,11:30,True,-5,20,-20,-20,5,0,0,10.0,10.0,0.0,4.0
2025-08-08,call,573.6099853515625,574.5499877929688,571.95,574.85,576.1,573.7999877929688,570.155029296875,time_stop,0.94,0.1639,60,10:30,15:30,True,5,20,0,20,5,10,0,10.0,10.0,0.0,8.0
2025-08-11,call,575.72,574.85,574.85,576.37,577.03,575.9249877929688,573.8300170898438,stop,-0.87,-0.1511,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-08-12,call,576.49,577.84,574.69,577.84,579.19,576.9400024414062,572.4849853515625,target_1,1.35,0.2342,70,10:30,11:30,True,5,20,20,20,5,0,0,10.0,10.0,0.0,9.0
2025-08-13,skip,0.0,0.0,0.0,0.0,0.0,583.3198852539062,580.4099731445312,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
