date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-11-06,put,673.01,670.01,675.01,671.51,670.01,677.3800048828125,672.52001953125,target_2,3.0,0.4458,-35,10:30,11:30,True,0,20,-20,-20,5,-10,0,10.0,10.0,-8.0,4.0
2025-11-07,put,664.37,661.86,666.04,663.12,661.86,667.97998046875,663.969970703125,target_2,2.51,0.3778,-55,10:30,11:30,True,0,0,-20,-20,5,-10,0,10.0,0.0,8.0,6.0
2025-11-10,skip,0.0,0.0,0.0,0.0,0.0,679.219970703125,677.030029296875,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-11-11,put,679.02,679.87,679.87,678.38,677.74,680.844970703125,678.8200073242188,stop,-0.85,-0.1252,-25,10:30,11:30,False,0,20,-20,-20,5,0,0,10.0,10.0,0.0,3.0
2025-11-12,skip,0.0,0.0,0.0,0.0,0.0,684.9600219726562,682.8099975585938,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-11-13,put,677.86,675.78,679.25,676.82,675.78,680.8599853515625,677.530029296875,target_2,2.08,0.3068,-35,10:30,11:30,True,0,0,0,-20,5,-10,0,10.0,0.0,8.0,4.0
2025-11-14,skip,0.0,0.0,0.0,0.0,0.0,669.9600219726562,663.2650146484375,no_breakout,0.0,0.0,-10,,,False,5,-20,-20,20,5,10,0,,,,
2025-11-17,skip,0.0,0.0,0.0,0.0,0.0,673.7100219726562,668.9500122070312,no_breakout,0.0,0.0,10,,,False,0,0,-20,20,5,10,5,,,,
2025-11-18,put,657.55,660.61,660.61,655.25,652.96,664.260009765625,656.7999877929688,stop,-3.06,-0.4654,-80,10:30,11:30,False,0,-20,-20,-20,5,-10,5,-10.0,0.0,8.0,8.0
2025-11-19,skip,0.0,0.0,0.0,0.0,0.0,667.3400268554688,660.1099853515625,no_entry,0.0,0.0,25,,,False,5,0,-20,20,5,10,5,-10.0,10.0,0.0,4.0
2025-11-20,skip,0.0,0.0,0.0,0.0,0.0,675.4099731445312,672.469970703125,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,0,10,5,,,,
2025-11-21,put,652.75,654.51,654.51,651.43,650.11,656.469970703125,652.3400268554688,stop,-1.76,-0.2696,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,10.0,8.0,8.0
2025-11-24,call,665.510009765625,668.3,663.65,666.91,668.3,665.780029296875,661.5900268554688,target_2,2.79,0.4192,25,10:30,11:30,True,5,0,-20,20,5,10,5,-10.0,10.0,0.0,4.0
2025-11-25,skip,0.0,0.0,0.0,0.0,0.0,669.97998046875,664.47998046875,no_breakout,0.0,0.0,10,,,False,5,0,-20,20,5,0,0,,,,
2025-11-26,call,679.2,680.91,678.06,680.06,680.91,679.47998046875,676.719970703125,target_2,1.71,0.2518,45,10:30,11:30,True,0,0,20,20,5,0,0,-10.0,10.0,0.0,7.0
2025-12-01,skip,0.0,0.0,0.0,0.0,0.0,681.8599853515625,678.739990234375,no_breakout,0.0,0.0,5,,,False,0,0,20,-20,5,10,0,,,,
2025-12-02,skip,0.0,0.0,0.0,0.0,0.0,683.280029296875,681.4199829101562,no_breakout,0.0,0.0,-10,,,False,-5,0,20,-20,5,0,0,,,,
2025-12-03,call,682.08,682.9,680.99,682.9,683.72,682.3400268554688,679.6900024414062,target_1,0.82,0.1202,60,10:30,11:30,True,5,0,20,20,5,10,0,10.0,10.0,0.0,5.0
2025-12-04,skip,0.0,0.0,0.0,0.0,0.0,685.3499755859375,682.1699829101562,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-12-05,call,688.0,686.78,686.78,688.92,689.83,688.2999877929688,685.3200073242188,stop,-1.22,-0.1773,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-12-08,skip,0.0,0.0,0.0,0.0,0.0,686.6400146484375,683.8723754882812,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-12-09,call,684.73,685.38,683.86,685.38,686.04,684.9400024414062,682.8200073242188,target_1,0.65,0.0949,75,10:30,11:30,True,0,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2025-12-10,call,683.25,683.94,682.33,683.94,684.63,683.4600219726562,681.3099975585938,target_1,0.69,0.101,65,10:30,12:30,True,5,20,20,20,0,0,0,10.0,10.0,0.0,6.0
2025-12-11,call,686.34,687.76,684.45,687.76,689.18,686.7994995117188,682.1649780273438,target_1,1.42,0.2069,70,10:30,11:30,True,5,20,20,20,5,0,0,10.0,0.0,0.0,7.0
2025-12-12,skip,0.0,0.0,0.0,0.0,0.0,688.8800048828125,683.6300048828125,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-12-15,skip,0.0,0.0,0.0,0.0,0.0,685.760009765625,679.25,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-12-16,skip,0.0,0.0,0.0,0.0,0.0,681.0800170898438,676.4400024414062,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2025-12-17,put,677.88,676.09,679.07,676.99,676.09,680.4349975585938,677.5999755859375,target_2,1.79,0.2641,-55,10:30,11:30,True,0,0,-20,-20,5,-10,0,10.0,10.0,0.0,4.0
2025-12-18,skip,0.0,0.0,0.0,0.0,0.0,679.1099853515625,675.6900024414062,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2025-12-19,skip,0.0,0.0,0.0,0.0,0.0,680.52001953125,677.0,no_breakout,0.0,0.0,5,,,False,0,0,-20,20,5,10,0,,,,
2025-12-22,call,684.37,684.88,683.69,684.88,685.39,684.530029296875,682.8900146484375,target_1,0.51,0.0745,25,10:30,11:30,True,0,0,0,20,5,0,0,10.0,10.0,0.0,4.0
2025-12-23,call,686.01,686.74,685.04,686.74,687.46,686.25,683.8699951171875,target_1,0.73,0.1064,55,10:30,11:30,True,0,0,20,20,5,10,0,10.0,0.0,0.0,7.0
2025-12-26,skip,0.0,0.0,0.0,0.0,0.0,691.6599731445312,689.6500244140625,no_entry,0.0,0.0,45,,,False,0,0,20,20,5,0,0,10.0,10.0,0.0,7.0
2025-12-29,skip,0.0,0.0,0.0,0.0,0.0,689.2000122070312,686.8200073242188,no_breakout,0.0,0.0,-5,,,False,0,0,20,-20,5,0,0,,,,
2025-12-30,skip,0.0,0.0,0.0,0.0,0.0,688.530029296875,686.75,no_breakout,0.0,0.0,-10,,,False,-5,0,20,-20,5,0,0,,,,
2025-12-31,skip,0.0,0.0,0.0,0.0,0.0,687.3599853515625,684.9149780273438,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2026-01-02,put,682.11,680.49,684.27,680.49,678.87,686.8699951171875,681.5800170898438,target_1,1.62,0.2375,-40,10:30,11:30,True,-5,0,0,-20,5,-10,0,10.0,10.0,0.0,4.0
2026-01-05,call,688.52001953125,689.31,687.47,689.31,690.1,688.6099853515625,686.375,target_1,0.79,0.1147,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-01-06,call,690.5549926757812,689.27,689.27,691.52,692.48,690.7999267578125,687.780029296875,stop,-1.285,-0.1861,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-01-07,skip,0.0,0.0,0.0,0.0,0.0,693.0900268554688,691.0999755859375,no_breakout,0.0,0.0,20,,,False,-5,20,20,-20,5,0,0,,,,
2026-01-08,call,689.77,688.73,688.73,690.55,691.33,690.02001953125,687.489990234375,stop,-1.04,-0.1508,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,0.0,0.0,7.0
2026-01-09,call,693.1300048828125,694.56,691.23,694.56,695.98,693.3400268554688,689.1799926757812,target_1,1.43,0.2063,80,10:30,13:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-01-12,call,693.57,694.56,692.25,694.56,695.55,693.9000244140625,690.6300048828125,target_1,0.99,0.1427,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,0.0,0.0,7.0
2026-01-13,skip,0.0,0.0,0.0,0.0,0.0,696.0900268554688,692.0900268554688,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2026-01-14,skip,0.0,0.0,0.0,0.0,0.0,691.719970703125,687.6799926757812,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2026-01-15,skip,0.0,0.0,0.0,0.0,0.0,694.719970703125,693.1799926757812,no_breakout,0.0,0.0,-15,,,False,0,0,20,-20,5,-10,0,,,,
2026-01-16,put,691.6500244140625,692.91,692.91,690.71,689.76,694.25,691.5,stop,-1.26,-0.1822,-60,10:30,11:30,False,-5,0,-20,-20,5,-10,0,10.0,10.0,0.0,4.0
2026-01-20,call,683.8499755859375,682.42,682.42,684.92,685.99,684.010009765625,680.9099731445312,stop,-1.43,-0.2091,25,10:30,11:30,False,5,0,-20,20,5,10,5,10.0,-10.0,0.0,4.0
2026-01-21,skip,0.0,0.0,0.0,0.0,0.0,683.4199829101562,678.969970703125,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2026-01-22,skip,0.0,0.0,0.0,0.0,0.0,690.6699829101562,686.9199829101562,no_entry,0.0,0.0,-55,,,False,0,0,-20,-20,5,-10,0,10.0,10.0,0.0,4.0
2026-01-23,skip,0.0,0.0,0.0,0.0,0.0,689.85009765625,687.1599731445312,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2026-01-26,skip,0.0,0.0,0.0,0.0,0.0,693.4000244140625,689.9199829101562,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2026-01-27,call,695.29,696.46,694.51,695.88,696.46,695.47998046875,693.5700073242188,target_2,1.17,0.1683,55,10:30,11:30,True,0,0,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-01-28,skip,0.0,0.0,0.0,0.0,0.0,697.8400268554688,696.030029296875,no_breakout,0.0,0.0,-10,,,False,-5,0,20,-20,5,0,0,,,,
2026-01-29,skip,0.0,0.0,0.0,0.0,0.0,697.0599975585938,688.8599853515625,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2026-02-03,skip,0.0,0.0,0.0,0.0,0.0,696.9600219726562,690.7999877929688,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2026-02-04,skip,0.0,0.0,0.0,0.0,0.0,691.4500122070312,686.510009765625,no_breakout,0.0,0.0,-5,,,False,0,0,-20,20,5,0,0,,,,
2026-02-05,put,676.6500244140625,680.0,680.0,674.14,671.63,683.6900024414062,676.1749877929688,stop,-3.35,-0.4951,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,8.0
2026-02-06,call,686.22998046875,688.17,683.64,688.17,690.11,686.510009765625,680.8499755859375,target_1,1.94,0.2827,25,10:30,11:30,True,5,0,-20,20,5,10,5,-10.0,10.0,0.0,4.0
2026-02-09,call,692.47,695.28,690.6,693.87,695.28,692.9299926757812,688.3400268554688,target_2,2.81,0.4058,40,10:30,11:30,True,5,20,-20,20,5,10,0,10.0,0.0,0.0,7.0
2026-02-10,call,696.14,694.91,694.91,697.06,697.98,696.4349975585938,693.4550170898438,stop,-1.23,-0.1767,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-02-11,put,689.719970703125,693.2,693.2,687.11,684.5,697.1300048828125,689.1799926757812,stop,-3.48,-0.5046,-60,10:30,11:30,False,-5,0,-20,-20,5,-10,0,10.0,10.0,0.0,4.0
2026-02-12,skip,0.0,0.0,0.0,0.0,0.0,695.3499755859375,692.1599731445312,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,0,-10,5,,,,
2026-02-13,skip,0.0,0.0,0.0,0.0,0.0,683.3699951171875,677.52001953125,no_breakout,0.0,0.0,15,,,False,5,0,-20,20,5,0,5,,,,
2026-02-17,put,676.92,679.6,679.6,674.91,672.9,682.7999877929688,676.27001953125,stop,-2.68,-0.3959,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,0.0,8.0,8.0
2026-02-18,skip,0.0,0.0,0.0,0.0,0.0,688.4650268554688,682.8300170898438,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2026-02-19,put,682.84,681.69,684.37,681.69,680.54,686.1799926757812,682.469970703125,target_1,1.15,0.1684,-50,11:30,12:30,True,0,0,-20,-20,5,0,5,-10.0,0.0,0.0,8.0
2026-02-20,skip,0.0,0.0,0.0,0.0,0.0,689.4000244140625,681.739990234375,no_breakout,0.0,0.0,5,,,False,0,0,-20,20,5,10,0,,,,
2026-02-23,put,684.5,682.48,687.19,682.48,680.46,690.0,684.2799072265625,target_1,2.02,0.2951,-65,10:30,11:30,True,-5,0,-20,-20,5,-10,5,-10.0,0.0,0.0,8.0
2026-02-24,skip,0.0,0.0,0.0,0.0,0.0,686.3900146484375,680.0,no_breakout,0.0,0.0,20,,,False,5,0,-20,20,5,10,0,,,,
2026-02-25,call,691.82,692.36,691.1,692.36,692.9,691.989990234375,690.25,target_1,0.54,0.0781,45,11:30,12:30,True,0,0,20,20,5,0,0,-10.0,10.0,0.0,7.0
2026-02-26,skip,0.0,0.0,0.0,0.0,0.0,693.2999877929688,684.739990234375,no_breakout,0.0,0.0,-20,,,False,-5,0,20,-20,5,-10,0,,,,
2026-02-27,call,685.1,683.52,683.52,686.29,687.47,685.489990234375,681.6400146484375,stop,-1.58,-0.2306,60,10:30,11:30,False,5,0,20,20,5,10,0,-10.0,-10.0,8.0,5.0
2026-03-02,call,684.63,686.88,681.63,686.88,689.13,685.3599853515625,678.02001953125,target_1,2.25,0.3286,25,10:30,11:30,True,5,0,-20,20,5,10,5,-10.0,-10.0,-8.0,4.0
2026-03-03,put,669.8499755859375,673.46,673.46,667.14,664.43,677.0999755859375,669.6599731445312,stop,-3.61,-0.5389,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,8.0
2026-03-04,call,686.1500244140625,685.1599731445312,682.91,688.58,691.01,686.27001953125,679.6199951171875,time_stop,-0.9901,-0.1443,25,10:30,15:30,False,5,0,-20,20,5,10,5,-10.0,10.0,0.0,5.0
2026-03-05,put,680.8300170898438,679.2,683.0,679.2,677.58,685.530029296875,680.3300170898438,target_1,1.63,0.2394,-55,10:30,11:30,True,-5,0,-20,-20,5,0,5,-10.0,0.0,8.0,6.0
2026-03-06,skip,0.0,0.0,0.0,0.0,0.0,674.3599853515625,669.760009765625,no_breakout,0.0,0.0,15,,,False,5,0,-20,20,5,0,5,,,,
2026-03-09,skip,0.0,0.0,0.0,0.0,0.0,667.6300048828125,662.3900146484375,no_entry,0.0,0.0,-80,,,False,0,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,8.0
2026-03-10,skip,0.0,0.0,0.0,0.0,0.0,678.7849731445312,674.760009765625,no_breakout,0.0,0.0,15,,,False,5,0,-20,20,5,0,5,,,,
2026-03-11,put,675.68,674.17,677.69,674.17,672.66,680.0800170898438,675.1950073242188,target_1,1.51,0.2235,-55,10:30,11:30,True,-5,0,-20,-20,5,0,5,-10.0,10.0,0.0,8.0
2026-03-12,put,668.0599975585938,669.91,669.91,666.67,665.28,671.6500244140625,668.0499877929688,stop,-1.85,-0.2769,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,8.0
2026-03-13,put,668.19,665.34,670.09,666.77,665.34,672.3350219726562,667.72998046875,target_2,2.85,0.4265,-55,10:30,11:30,True,-5,0,-20,-20,5,0,5,-10.0,10.0,-8.0,8.0
2026-03-16,skip,0.0,0.0,0.0,0.0,0.0,671.4000244140625,667.7000122070312,no_breakout,0.0,0.0,-20,,,False,0,-20,-20,20,5,10,5,,,,
2026-03-17,put,671.85,670.1,673.02,670.97,670.1,674.4299926757812,671.5599975585938,target_2,1.75,0.2605,-70,10:30,11:30,True,0,-20,-20,-20,5,0,5,-10.0,10.0,0.0,8.0
2026-03-18,put,665.969970703125,663.28,667.76,664.63,663.28,669.719970703125,665.719970703125,target_2,2.69,0.4039,-85,10:30,14:30,True,-5,-20,-20,-20,5,-10,5,-10.0,0.0,0.0,8.0
2026-03-19,skip,0.0,0.0,0.0,0.0,0.0,659.469970703125,655.1699829101562,no_entry,0.0,0.0,-75,,,False,-5,-20,-20,-20,5,0,5,-10.0,-10.0,0.0,8.0
2026-03-20,put,651.8599853515625,650.15,654.14,650.15,648.44,656.6900024414062,651.47998046875,target_1,1.71,0.2623,-80,10:30,13:30,True,-5,-20,-20,-20,0,-10,5,-10.0,0.0,0.0,7.0
2026-03-23,skip,0.0,0.0,0.0,0.0,0.0,662.27001953125,656.0700073242188,no_breakout,0.0,0.0,-15,,,False,5,-20,-20,20,5,10,5,,,,
2026-03-24,skip,0.0,0.0,0.0,0.0,0.0,653.585693359375,649.8800048828125,no_breakout,0.0,0.0,-15,,,False,5,-20,-20,20,5,10,5,,,,
2026-03-25,put,656.19,658.33,658.33,654.58,652.98,660.8900146484375,655.6699829101562,stop,-2.14,-0.3261,-70,10:30,13:30,False,0,-20,-20,-20,5,0,5,-10.0,10.0,0.0,8.0
2026-03-26,skip,0.0,0.0,0.0,0.0,0.0,654.8400268554688,650.72998046875,no_breakout,0.0,0.0,-15,,,False,5,-20,-20,20,5,10,5,,,,
2026-03-27,put,639.0,640.68,640.68,637.74,636.48,642.6599731445312,638.593994140625,stop,-1.68,-0.2629,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,-10.0,0.0,8.0
2026-03-30,put,635.25,637.59,637.59,633.5,631.74,640.3699951171875,634.6799926757812,stop,-2.34,-0.3684,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,10.0,8.0,8.0
2026-03-31,skip,0.0,0.0,0.0,0.0,0.0,642.9500122070312,638.3099975585938,no_breakout,0.0,0.0,-15,,,False,5,-20,-20,20,5,10,5,,,,
2026-04-01,skip,0.0,0.0,0.0,0.0,0.0,656.0499877929688,653.0,no_breakout,0.0,0.0,10,,,False,0,0,-20,20,5,10,5,,,,
2026-04-02,call,650.5,654.19,648.04,652.34,654.19,651.0999755859375,645.1099853515625,target_2,3.69,0.5673,45,10:30,11:30,True,5,0,0,20,5,10,5,-10.0,-10.0,0.0,5.0
2026-04-06,skip,0.0,0.0,0.0,0.0,0.0,659.719970703125,655.52001953125,no_entry,0.0,0.0,60,,,False,0,0,20,20,5,10,5,-10.0,0.0,0.0,6.0
2026-04-07,skip,0.0,0.0,0.0,0.0,0.0,657.5800170898438,651.9199829101562,no_breakout,0.0,0.0,-20,,,False,0,0,20,-20,5,-10,5,,,,
2026-04-08,put,674.1300048828125,675.57,675.57,673.05,671.97,677.0800170898438,673.969970703125,stop,-1.44,-0.2136,-25,10:30,11:30,False,-5,0,20,-20,5,-10,5,-10.0,10.0,0.0,4.0
2026-04-09,skip,0.0,0.0,0.0,0.0,0.0,675.7899169921875,673.9299926757812,no_breakout,0.0,0.0,-10,,,False,-5,0,20,-20,5,0,0,,,,
2026-04-10,call,681.74,680.95,680.95,682.33,682.92,681.9299926757812,680.0280151367188,stop,-0.79,-0.1159,70,10:30,11:30,False,5,20,20,20,5,0,0,10.0,0.0,0.0,8.0
2026-04-13,call,679.68,680.74,678.26,680.74,681.81,680.02001953125,676.5800170898438,target_1,1.06,0.156,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,-10.0,8.0,8.0
2026-04-14,call,690.989990234375,693.49,689.32,692.24,693.49,691.0499877929688,687.6599731445312,target_2,2.5,0.3618,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,0.0,0.0,8.0
2026-04-15,call,696.9199829101562,697.95,695.54,697.95,698.99,696.9400024414062,694.2000122070312,target_1,1.03,0.1478,80,10:30,13:30,True,5,20,20,20,5,10,0,10.0,0.0,0.0,8.0
2026-04-16,skip,0.0,0.0,0.0,0.0,0.0,701.1400146484375,698.530029296875,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2026-04-17,call,709.239990234375,710.49,707.57,710.49,711.74,709.4600219726562,705.760009765625,target_1,1.25,0.1762,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,7.0
2026-04-20,skip,0.0,0.0,0.0,0.0,0.0,709.9099731445312,708.22998046875,no_entry,0.0,0.0,25,,,False,0,20,20,-20,5,0,0,10.0,0.0,0.0,7.0
